User_ID,Content_ID,Rating,Liked_Flag,Feedback_Category
U1331,C10725,3,N,Neutral
U1480,C07206,2,Y,Negative
U0699,C14201,5,Y,Positive
U1936,C05239,5,Y,Positive
U0660,C04917,4,Y,Positive
U0742,C11543,1,N,Negative
U1104,C15472,4,Y,Positive
U1400,C09053,1,N,Negative
U1436,C08414,4,Y,Positive
U1740,C12620,3,Y,Neutral
U1197,C14448,4,Y,Positive
U0982,C03741,2,N,Negative
U1203,C07257,5,Y,Positive
U1009,C07123,2,Y,Negative
U0221,C04096,1,N,Negative
U1697,C05822,3,N,Neutral
U1901,C16979,5,Y,Positive
U1887,C12060,3,Y,Neutral
U1068,C15557,4,Y,Positive
U0502,C07828,3,N,Neutral
U1436,C02395,1,N,Negative
U1492,C06115,3,Y,Neutral
U0912,C01061,5,Y,Positive
U1104,C10611,5,Y,Positive
U1474,C00242,3,Y,Neutral
U0606,C01650,5,Y,Positive
U0715,C00740,3,N,Neutral
U1504,C03593,3,N,Neutral
U0015,C09584,5,Y,Positive
U0392,C09187,1,N,Negative
U1353,C02744,1,Y,Negative
U0903,C03248,1,Y,Negative
U0387,C07572,5,Y,Positive
U1112,C07718,4,Y,Positive
U0309,C00393,4,Y,Positive
U0385,C10458,1,Y,Negative
U0905,C07735,4,Y,Positive
U1655,C08176,1,N,Negative
U1166,C15130,4,Y,Positive
U0516,C13816,5,Y,Positive
U1760,C00142,2,N,Negative
U1609,C13732,2,N,Negative
U1668,C13954,2,N,Negative
U1898,C04986,1,Y,Negative
U1977,C03464,4,Y,Positive
U0458,C00484,3,Y,Neutral
U1326,C01384,2,Y,Negative
U1010,C04338,3,Y,Neutral
U1961,C00276,1,N,Negative
U1199,C06166,1,N,Negative
U1328,C01124,3,N,Neutral
U0887,C14037,3,N,Neutral
U1491,C00453,1,N,Negative
U0524,C12602,4,Y,Positive
U0539,C02975,3,N,Neutral
U1687,C00528,4,Y,Positive
U1152,C02654,1,Y,Negative
U0646,C00572,1,Y,Negative
U1338,C02882,3,N,Neutral
U1395,C07913,1,N,Negative
U0835,C15150,2,Y,Negative
U0754,C07270,2,N,Negative
U1182,C02856,4,Y,Positive
U1766,C07436,4,Y,Positive
U1217,C02340,4,Y,Positive
U1695,C15365,3,N,Neutral
U0442,C12946,1,Y,Negative
U1436,C01923,5,Y,Positive
U1516,C07560,5,Y,Positive
U0166,C13356,3,Y,Neutral
U1061,C07172,3,N,Neutral
U1823,C03627,2,N,Negative
U0709,C08841,1,N,Negative
U0562,C04367,1,Y,Negative
U0971,C06231,1,Y,Negative
U1039,C01257,2,N,Negative
U0166,C04164,4,Y,Positive
U0482,C00574,3,N,Neutral
U0661,C01668,5,Y,Positive
U1026,C17742,3,Y,Neutral
U0367,C13115,2,N,Negative
U1100,C17188,2,Y,Negative
U1688,C12691,1,N,Negative
U0428,C05717,4,Y,Positive
U1287,C16201,5,Y,Positive
U1613,C08295,3,Y,Neutral
U1184,C09264,1,Y,Negative
U0544,C03498,1,Y,Negative
U0879,C13844,3,N,Neutral
U0342,C17206,5,Y,Positive
U0245,C05657,1,Y,Negative
U1231,C16145,5,Y,Positive
U0117,C00451,4,Y,Positive
U1918,C01994,3,Y,Neutral
U1579,C12365,4,Y,Positive
U1220,C07105,2,Y,Negative
U1042,C03633,1,Y,Negative
U0404,C11981,5,Y,Positive
U0474,C11020,4,Y,Positive
U1101,C16600,4,Y,Positive
U0437,C13331,1,N,Negative
U1039,C00322,2,N,Negative
U1295,C14184,4,Y,Positive
U0243,C16305,4,Y,Positive
U0446,C01573,2,Y,Negative
U0094,C16684,3,N,Neutral
U1628,C05506,3,Y,Neutral
U0639,C07916,1,Y,Negative
U0809,C05524,5,Y,Positive
U0993,C06129,1,Y,Negative
U0976,C03046,5,Y,Positive
U0300,C10279,5,Y,Positive
U1092,C00320,1,N,Negative
U1512,C00077,5,Y,Positive
U1076,C04101,4,Y,Positive
U0429,C13268,3,Y,Neutral
U0416,C08189,2,N,Negative
U1712,C09124,3,Y,Neutral
U1181,C15023,5,Y,Positive
U1771,C08776,1,Y,Negative
U1092,C08696,1,Y,Negative
U0594,C17214,1,N,Negative
U0295,C10870,3,N,Neutral
U0280,C02443,1,N,Negative
U0814,C10084,4,Y,Positive
U0411,C04037,1,Y,Negative
U0982,C11042,3,Y,Neutral
U1023,C02411,5,Y,Positive
U0416,C16401,4,Y,Positive
U1494,C16558,1,N,Negative
U0410,C10042,3,Y,Neutral
U1887,C05574,4,Y,Positive
U0246,C16169,3,N,Neutral
U1524,C08283,3,Y,Neutral
U1586,C00866,4,Y,Positive
U1480,C16193,1,N,Negative
U1640,C08228,5,Y,Positive
U1321,C17412,3,N,Neutral
U0052,C09702,3,N,Neutral
U1904,C04217,4,Y,Positive
U0309,C15624,1,N,Negative
U0913,C08012,2,N,Negative
U0340,C08948,3,N,Neutral
U0624,C16543,3,N,Neutral
U1232,C09478,2,N,Negative
U1485,C09969,1,Y,Negative
U1165,C09709,4,Y,Positive
U0343,C02304,4,Y,Positive
U1166,C13692,3,Y,Neutral
U1028,C07059,2,Y,Negative
U1574,C07948,2,Y,Negative
U1446,C16737,1,N,Negative
U0847,C09049,4,Y,Positive
U1124,C16072,4,Y,Positive
U1643,C11379,4,Y,Positive
U0605,C02857,2,N,Negative
U0035,C09394,2,Y,Negative
U1186,C09173,1,Y,Negative
U0994,C07058,4,Y,Positive
U1391,C12023,2,Y,Negative
U1424,C00096,4,Y,Positive
U1022,C15085,1,N,Negative
U1708,C06210,5,Y,Positive
U0895,C06975,5,Y,Positive
U1937,C09541,5,Y,Positive
U0160,C03924,3,N,Neutral
U1881,C11189,3,Y,Neutral
U1433,C05327,1,N,Negative
U0290,C15524,3,Y,Neutral
U0861,C09104,1,Y,Negative
U1127,C12023,2,N,Negative
U0357,C13412,4,Y,Positive
U1467,C14284,5,Y,Positive
U1705,C13952,1,Y,Negative
U0464,C06182,2,Y,Negative
U0385,C15970,4,Y,Positive
U1810,C04913,4,Y,Positive
U0246,C07639,2,Y,Negative
U0665,C03423,3,N,Neutral
U1885,C13315,2,Y,Negative
U0282,C11381,2,N,Negative
U1527,C05173,3,N,Neutral
U0614,C14933,5,Y,Positive
U0374,C05709,5,Y,Positive
U1402,C15899,5,Y,Positive
U0738,C16471,3,N,Neutral
U1096,C13185,5,Y,Positive
U1635,C12986,3,Y,Neutral
U0544,C13651,3,Y,Neutral
U1670,C13929,5,Y,Positive
U1650,C07547,3,Y,Neutral
U1254,C12428,4,Y,Positive
U0319,C07957,2,N,Negative
U1623,C05787,1,Y,Negative
U1896,C13204,5,Y,Positive
U1151,C02631,1,N,Negative
U0050,C00178,3,N,Neutral
U0304,C10735,3,Y,Neutral
U1902,C05730,3,Y,Neutral
U0184,C00789,3,N,Neutral
U0877,C15498,4,Y,Positive
U1879,C15104,2,Y,Negative
U0561,C17321,2,Y,Negative
U0566,C04842,5,Y,Positive
U0677,C09552,1,Y,Negative
U0327,C07598,3,N,Neutral
U1184,C09551,2,N,Negative
U1877,C12645,5,Y,Positive
U1770,C15731,4,Y,Positive
U1153,C00087,2,N,Negative
U0121,C03750,5,Y,Positive
U0541,C13725,3,N,Neutral
U0041,C08743,4,Y,Positive
U0687,C17505,3,Y,Neutral
U0053,C00207,4,Y,Positive
U0855,C12382,5,Y,Positive
U1759,C16697,5,Y,Positive
U1469,C04917,1,N,Negative
U0993,C11831,5,Y,Positive
U1431,C02949,1,Y,Negative
U0835,C04208,5,Y,Positive
U0299,C17608,3,Y,Neutral
U1921,C10183,1,N,Negative
U1977,C15176,2,Y,Negative
U0455,C09461,2,Y,Negative
U0246,C03003,5,Y,Positive
U1556,C01248,1,Y,Negative
U0922,C09255,4,Y,Positive
U1434,C13842,2,N,Negative
U1089,C04271,4,Y,Positive
U1290,C17617,3,Y,Neutral
U0972,C05138,3,Y,Neutral
U1610,C07411,1,Y,Negative
U0708,C14652,1,Y,Negative
U1870,C15892,2,Y,Negative
U1720,C13679,3,N,Neutral
U1322,C08837,2,N,Negative
U1345,C05853,1,Y,Negative
U1011,C06602,3,N,Neutral
U1378,C14739,4,Y,Positive
U0349,C01344,2,N,Negative
U0189,C06959,1,Y,Negative
U0732,C13360,3,Y,Neutral
U1588,C15705,1,Y,Negative
U1195,C01852,4,Y,Positive
U1591,C12317,1,Y,Negative
U1992,C10189,3,Y,Neutral
U1127,C07264,4,Y,Positive
U1853,C07882,3,N,Neutral
U0742,C08658,2,Y,Negative
U1964,C05636,2,N,Negative
U0818,C10358,4,Y,Positive
U1402,C12240,3,N,Neutral
U0288,C15155,1,N,Negative
U1181,C06164,1,N,Negative
U1231,C08249,3,Y,Neutral
U0326,C03057,2,Y,Negative
U0582,C06679,1,Y,Negative
U0816,C05317,5,Y,Positive
U1716,C15955,3,N,Neutral
U1324,C04144,4,Y,Positive
U0864,C14214,1,N,Negative
U1616,C13269,1,Y,Negative
U0950,C08319,2,N,Negative
U0245,C14633,4,Y,Positive
U1861,C01430,5,Y,Positive
U0114,C13798,4,Y,Positive
U1049,C05798,3,Y,Neutral
U0309,C10200,5,Y,Positive
U0292,C06836,4,Y,Positive
U1898,C09151,3,N,Neutral
U0236,C15523,3,Y,Neutral
U0331,C05922,1,N,Negative
U0818,C14914,4,Y,Positive
U0050,C17272,4,Y,Positive
U0745,C02170,1,N,Negative
U1166,C13523,3,Y,Neutral
U0152,C03300,2,Y,Negative
U1608,C09384,2,Y,Negative
U0596,C01912,5,Y,Positive
U0795,C03933,4,Y,Positive
U0528,C02173,4,Y,Positive
U1575,C07993,2,N,Negative
U0371,C12436,4,Y,Positive
U1590,C03387,5,Y,Positive
U0734,C02991,4,Y,Positive
U1513,C06389,1,N,Negative
U1648,C10718,1,Y,Negative
U1957,C09973,1,N,Negative
U1974,C11786,2,Y,Negative
U0797,C09094,1,N,Negative
U0726,C07933,2,Y,Negative
U0916,C16680,2,Y,Negative
U0688,C10031,1,Y,Negative
U1721,C06808,1,N,Negative
U1577,C08825,1,Y,Negative
U0671,C05179,3,Y,Neutral
U1985,C05086,1,Y,Negative
U1749,C05855,3,Y,Neutral
U1435,C04282,3,Y,Neutral
U0894,C04821,5,Y,Positive
U0664,C09925,1,Y,Negative
U0100,C15187,5,Y,Positive
U1553,C09843,2,N,Negative
U0527,C02218,1,N,Negative
U1657,C14504,1,Y,Negative
U0508,C08815,5,Y,Positive
U0182,C01190,1,N,Negative
U1866,C14569,4,Y,Positive
U1476,C02490,4,Y,Positive
U1404,C04727,2,N,Negative
U0706,C01423,2,N,Negative
U0218,C13532,5,Y,Positive
U1282,C09501,5,Y,Positive
U1783,C09932,2,Y,Negative
U1086,C07923,3,N,Neutral
U0990,C17151,2,N,Negative
U1281,C15896,4,Y,Positive
U0660,C13367,1,Y,Negative
U0814,C06006,3,N,Neutral
U1726,C06165,5,Y,Positive
U1689,C10198,4,Y,Positive
U0938,C17531,4,Y,Positive
U0306,C01024,3,N,Neutral
U0373,C01163,1,Y,Negative
U1524,C10319,2,N,Negative
U0906,C10018,2,N,Negative
U1440,C12532,4,Y,Positive
U0176,C16371,4,Y,Positive
U1339,C16604,3,N,Neutral
U1752,C15734,1,Y,Negative
U0276,C15864,2,N,Negative
U0898,C03833,2,Y,Negative
U0813,C13607,3,Y,Neutral
U0613,C17528,3,N,Neutral
U0233,C17005,4,Y,Positive
U0411,C13495,1,Y,Negative
U0061,C04946,4,Y,Positive
U0140,C10624,4,Y,Positive
U1803,C12232,3,N,Neutral
U0708,C14387,1,Y,Negative
U0328,C17282,3,N,Neutral
U0988,C06491,4,Y,Positive
U0081,C07727,4,Y,Positive
U1116,C06233,5,Y,Positive
U0324,C14420,5,Y,Positive
U0225,C08510,4,Y,Positive
U0604,C05299,5,Y,Positive
U1079,C01646,3,Y,Neutral
U0898,C11777,3,N,Neutral
U0164,C14014,3,Y,Neutral
U0323,C02412,2,N,Negative
U1292,C08287,2,N,Negative
U0741,C06408,3,N,Neutral
U0446,C07732,2,Y,Negative
U0393,C04702,3,N,Neutral
U1111,C04709,4,Y,Positive
U1871,C12112,4,Y,Positive
U1910,C11299,4,Y,Positive
U0684,C08473,3,Y,Neutral
U1083,C03991,4,Y,Positive
U0819,C06714,3,Y,Neutral
U1853,C02617,3,N,Neutral
U0093,C13604,2,N,Negative
U0303,C15028,4,Y,Positive
U0390,C05390,5,Y,Positive
U0998,C02350,1,Y,Negative
U0609,C13668,1,N,Negative
U1590,C01837,5,Y,Positive
U0833,C15170,5,Y,Positive
U1084,C00056,3,Y,Neutral
U1042,C09598,3,Y,Neutral
U0674,C14977,4,Y,Positive
U0326,C08679,3,Y,Neutral
U1741,C13284,1,Y,Negative
U1610,C07727,5,Y,Positive
U1145,C02431,3,N,Neutral
U0225,C15879,3,N,Neutral
U1921,C03902,3,Y,Neutral
U0560,C12769,4,Y,Positive
U1668,C04956,5,Y,Positive
U0556,C13331,3,Y,Neutral
U0297,C03408,4,Y,Positive
U1790,C03425,4,Y,Positive
U0922,C08998,3,Y,Neutral
U0916,C17617,4,Y,Positive
U0464,C12935,1,N,Negative
U0827,C10905,2,Y,Negative
U1092,C04327,3,Y,Neutral
U0908,C15822,5,Y,Positive
U1133,C07831,1,Y,Negative
U0759,C11963,4,Y,Positive
U1500,C06529,3,Y,Neutral
U0845,C11405,4,Y,Positive
U0309,C00951,5,Y,Positive
U0215,C13532,5,Y,Positive
U1847,C16674,3,Y,Neutral
U1314,C10611,5,Y,Positive
U1818,C01317,1,Y,Negative
U1466,C10581,3,Y,Neutral
U1039,C17501,5,Y,Positive
U0753,C13674,1,N,Negative
U0639,C00165,2,Y,Negative
U1684,C08186,4,Y,Positive
U1269,C15579,3,Y,Neutral
U1749,C11811,5,Y,Positive
U0914,C15883,3,N,Neutral
U0452,C05123,3,Y,Neutral
U0046,C02216,2,Y,Negative
U0445,C09575,3,Y,Neutral
U1384,C02378,5,Y,Positive
U0084,C15642,3,N,Neutral
U0597,C01959,3,Y,Neutral
U1309,C01165,1,Y,Negative
U0718,C00693,4,Y,Positive
U1478,C07181,3,N,Neutral
U0082,C08664,1,N,Negative
U1503,C08104,3,Y,Neutral
U1932,C00850,4,Y,Positive
U1133,C08024,5,Y,Positive
U1069,C15204,5,Y,Positive
U0987,C11656,1,N,Negative
U0938,C07202,1,Y,Negative
U0999,C01271,1,Y,Negative
U0183,C03546,5,Y,Positive
U1186,C11932,2,N,Negative
U1115,C10308,2,N,Negative
U1257,C13313,1,Y,Negative
U1824,C12228,3,N,Neutral
U0306,C06133,3,N,Neutral
U0292,C05225,3,Y,Neutral
U1732,C03074,2,Y,Negative
U1275,C09827,5,Y,Positive
U1193,C00180,2,Y,Negative
U0308,C06329,2,N,Negative
U1560,C14297,4,Y,Positive
U0598,C08012,4,Y,Positive
U0953,C05099,3,N,Neutral
U0246,C03144,1,N,Negative
U1650,C05304,4,Y,Positive
U0550,C11762,2,Y,Negative
U0059,C16208,5,Y,Positive
U1133,C09189,5,Y,Positive
U1789,C14214,1,N,Negative
U1224,C16041,2,Y,Negative
U1054,C02937,4,Y,Positive
U0477,C03118,3,Y,Neutral
U0005,C01262,5,Y,Positive
U1167,C13648,2,Y,Negative
U0590,C13238,4,Y,Positive
U0640,C08351,1,Y,Negative
U0144,C14347,2,Y,Negative
U1501,C09738,3,N,Neutral
U1759,C12337,3,N,Neutral
U1749,C06878,1,N,Negative
U1570,C09486,1,Y,Negative
U1776,C06775,2,Y,Negative
U1388,C03699,2,Y,Negative
U0365,C00016,1,N,Negative
U1859,C13094,5,Y,Positive
U0118,C00507,5,Y,Positive
U0786,C09990,2,Y,Negative
U1459,C01840,2,N,Negative
U1867,C06507,2,N,Negative
U0772,C04130,5,Y,Positive
U0991,C00499,5,Y,Positive
U1049,C14042,2,N,Negative
U0159,C02217,4,Y,Positive
U1709,C15827,1,Y,Negative
U0898,C13063,5,Y,Positive
U1090,C11294,5,Y,Positive
U0278,C13219,2,Y,Negative
U1730,C17516,5,Y,Positive
U0293,C09255,5,Y,Positive
U0075,C15993,1,Y,Negative
U0580,C17439,2,Y,Negative
U1866,C12075,4,Y,Positive
U0567,C16632,1,N,Negative
U0672,C13326,4,Y,Positive
U1888,C13124,5,Y,Positive
U1026,C03160,4,Y,Positive
U0262,C01734,1,N,Negative
U1731,C10988,2,N,Negative
U0152,C02885,3,N,Neutral
U1528,C12468,4,Y,Positive
U0809,C06859,2,N,Negative
U0875,C17549,2,N,Negative
U0503,C01189,3,Y,Neutral
U0260,C00102,1,N,Negative
U0895,C00272,4,Y,Positive
U1217,C10751,2,N,Negative
U0940,C00420,2,N,Negative
U0497,C06818,4,Y,Positive
U0242,C04884,5,Y,Positive
U0959,C07206,4,Y,Positive
U1681,C13564,4,Y,Positive
U1821,C15113,3,Y,Neutral
U0910,C08119,4,Y,Positive
U0557,C14121,1,Y,Negative
U0353,C16504,4,Y,Positive
U0839,C16676,5,Y,Positive
U1157,C10942,3,Y,Neutral
U0340,C15819,5,Y,Positive
U1132,C06098,5,Y,Positive
U0395,C07368,5,Y,Positive
U0645,C17389,3,Y,Neutral
U0781,C07870,4,Y,Positive
U0427,C03194,5,Y,Positive
U1860,C03267,5,Y,Positive
U1204,C16550,3,N,Neutral
U1596,C17177,5,Y,Positive
U1921,C02404,1,Y,Negative
U1444,C05549,4,Y,Positive
U0622,C01995,4,Y,Positive
U0979,C02438,5,Y,Positive
U1136,C00660,1,Y,Negative
U0298,C10475,5,Y,Positive
U1515,C16015,3,N,Neutral
U0402,C02353,2,N,Negative
U0309,C04992,1,Y,Negative
U0634,C13738,5,Y,Positive
U0183,C12428,3,Y,Neutral
U1319,C04140,2,N,Negative
U1974,C17042,3,N,Neutral
U1498,C13671,2,N,Negative
U0194,C07998,1,N,Negative
U1780,C11810,3,N,Neutral
U1342,C07448,2,N,Negative
U1554,C16917,3,Y,Neutral
U1325,C08723,3,N,Neutral
U0312,C17694,5,Y,Positive
U0798,C15902,1,N,Negative
U1648,C01004,2,Y,Negative
U0942,C08293,4,Y,Positive
U0849,C17789,2,Y,Negative
U0457,C11622,1,N,Negative
U0996,C06507,3,Y,Neutral
U1556,C03408,5,Y,Positive
U0113,C02279,1,Y,Negative
U0239,C13793,5,Y,Positive
U1924,C03085,4,Y,Positive
U0910,C02739,2,N,Negative
U1390,C01439,3,N,Neutral
U0597,C07427,1,N,Negative
U0656,C10777,4,Y,Positive
U1393,C11766,3,N,Neutral
U0635,C14543,1,Y,Negative
U1538,C04491,5,Y,Positive
U1018,C13968,4,Y,Positive
U1207,C16654,4,Y,Positive
U1303,C01491,5,Y,Positive
U0202,C16316,4,Y,Positive
U1926,C07489,1,N,Negative
U1771,C07953,1,Y,Negative
U1984,C12480,5,Y,Positive
U1600,C04784,1,N,Negative
U1656,C16777,1,Y,Negative
U0854,C02080,3,Y,Neutral
U1665,C13566,4,Y,Positive
U1398,C00768,1,N,Negative
U1898,C00298,2,Y,Negative
U1487,C14735,3,Y,Neutral
U0374,C02896,1,N,Negative
U1613,C02511,2,N,Negative
U0406,C02876,2,Y,Negative
U1563,C11410,1,N,Negative
U0949,C02707,3,N,Neutral
U0563,C09864,2,N,Negative
U0872,C10791,4,Y,Positive
U0131,C06700,1,Y,Negative
U1580,C10735,1,N,Negative
U1612,C05042,3,Y,Neutral
U0259,C14442,4,Y,Positive
U0895,C15777,1,Y,Negative
U1341,C07778,1,N,Negative
U1750,C09935,2,N,Negative
U1871,C14578,3,Y,Neutral
U0709,C00905,1,N,Negative
U1642,C06835,2,Y,Negative
U0537,C02084,1,Y,Negative
U0498,C00995,3,N,Neutral
U1902,C16359,5,Y,Positive
U0648,C06894,1,Y,Negative
U1521,C12792,3,Y,Neutral
U0478,C03432,5,Y,Positive
U0692,C15374,1,Y,Negative
U0446,C08519,3,Y,Neutral
U0631,C02755,1,N,Negative
U1644,C07035,3,Y,Neutral
U0746,C17786,3,N,Neutral
U1104,C11466,1,Y,Negative
U0380,C08408,4,Y,Positive
U1729,C10140,5,Y,Positive
U0719,C00825,2,Y,Negative
U1488,C09723,3,Y,Neutral
U1652,C08806,2,Y,Negative
U1989,C01231,2,Y,Negative
U0654,C01291,5,Y,Positive
U1063,C12485,2,N,Negative
U1597,C13105,1,Y,Negative
U0103,C09431,3,Y,Neutral
U1927,C02568,4,Y,Positive
U0304,C12598,4,Y,Positive
U1465,C01093,3,N,Neutral
U0691,C11269,1,Y,Negative
U0445,C16851,3,Y,Neutral
U1361,C08030,5,Y,Positive
U0368,C09599,3,Y,Neutral
U1210,C16830,1,Y,Negative
U0842,C02550,3,N,Neutral
U1224,C11694,1,N,Negative
U0975,C06435,5,Y,Positive
U0803,C09063,3,Y,Neutral
U0495,C04202,5,Y,Positive
U1089,C12688,1,Y,Negative
U0040,C13740,5,Y,Positive
U1569,C11544,5,Y,Positive
U1518,C02561,2,Y,Negative
U0615,C00831,3,N,Neutral
U0671,C16290,1,N,Negative
U1616,C01847,5,Y,Positive
U0951,C11104,3,Y,Neutral
U0834,C12356,3,Y,Neutral
U1242,C14164,1,N,Negative
U1594,C16240,4,Y,Positive
U0374,C01900,3,Y,Neutral
U1667,C17538,4,Y,Positive
U1220,C17196,3,N,Neutral
U1583,C03165,1,N,Negative
U0310,C13132,5,Y,Positive
U0439,C08234,2,N,Negative
U1715,C17527,5,Y,Positive
U1989,C11096,3,N,Neutral
U1130,C00169,5,Y,Positive
U0298,C11116,4,Y,Positive
U1485,C01536,5,Y,Positive
U0190,C07843,1,Y,Negative
U1299,C16354,3,Y,Neutral
U1358,C05134,2,N,Negative
U1585,C10594,5,Y,Positive
U1102,C14160,5,Y,Positive
U1894,C00746,2,N,Negative
U0239,C04512,2,N,Negative
U0850,C13377,3,Y,Neutral
U0943,C02908,1,N,Negative
U0223,C16094,3,Y,Neutral
U1458,C02731,3,Y,Neutral
U1055,C09948,4,Y,Positive
U1777,C16900,2,N,Negative
U0261,C02479,5,Y,Positive
U0003,C11100,2,Y,Negative
U1120,C16475,1,N,Negative
U0917,C17230,1,N,Negative
U0824,C15523,3,Y,Neutral
U0556,C12421,2,N,Negative
U1658,C11639,1,Y,Negative
U1903,C03097,5,Y,Positive
U0330,C06417,5,Y,Positive
U1642,C02269,5,Y,Positive
U1671,C02422,1,N,Negative
U1961,C16435,3,Y,Neutral
U0318,C15460,3,Y,Neutral
U1803,C07019,5,Y,Positive
U1857,C10428,5,Y,Positive
U0359,C02686,5,Y,Positive
U1299,C01732,4,Y,Positive
U1261,C02849,3,N,Neutral
U0952,C13030,3,N,Neutral
U1428,C05444,2,N,Negative
U1037,C08577,5,Y,Positive
U0678,C04557,2,N,Negative
U0688,C10588,2,N,Negative
U1556,C11694,1,Y,Negative
U1684,C05035,1,Y,Negative
U1449,C11166,5,Y,Positive
U1998,C16655,1,Y,Negative
U0018,C05910,2,Y,Negative
U1281,C03523,5,Y,Positive
U0208,C08487,4,Y,Positive
U0985,C06469,2,N,Negative
U0239,C05558,2,N,Negative
U0962,C02361,3,Y,Neutral
U0774,C05538,3,N,Neutral
U1289,C10589,2,N,Negative
U1935,C12812,4,Y,Positive
U0700,C16845,5,Y,Positive
U0398,C13778,2,N,Negative
U0394,C00637,3,Y,Neutral
U0686,C13749,3,N,Neutral
U0724,C15486,2,Y,Negative
U1731,C01527,2,N,Negative
U0841,C12728,2,Y,Negative
U0575,C14548,4,Y,Positive
U0478,C08929,1,N,Negative
U0108,C11989,5,Y,Positive
U1612,C07770,1,Y,Negative
U0155,C06060,4,Y,Positive
U0462,C12918,4,Y,Positive
U1308,C00957,4,Y,Positive
U0681,C04227,3,Y,Neutral
U0602,C04494,3,Y,Neutral
U1913,C15341,5,Y,Positive
U0639,C06349,1,N,Negative
U0905,C14295,5,Y,Positive
U1863,C03248,2,N,Negative
U1295,C12629,3,N,Neutral
U0031,C07449,4,Y,Positive
U0667,C08599,2,N,Negative
U1152,C01829,5,Y,Positive
U1246,C01641,2,Y,Negative
U1054,C07345,2,N,Negative
U1017,C13918,5,Y,Positive
U0766,C07475,2,N,Negative
U0113,C14145,3,Y,Neutral
U0371,C13125,1,Y,Negative
U1479,C11722,2,Y,Negative
U0184,C14659,3,N,Neutral
U1044,C10483,4,Y,Positive
U1687,C16091,1,N,Negative
U0297,C09774,2,N,Negative
U0531,C17419,3,Y,Neutral
U1126,C15687,2,N,Negative
U1956,C10416,4,Y,Positive
U0293,C14739,1,N,Negative
U0237,C03609,4,Y,Positive
U1515,C01323,5,Y,Positive
U0716,C00463,5,Y,Positive
U0370,C05522,1,Y,Negative
U0771,C01792,5,Y,Positive
U1712,C04744,5,Y,Positive
U0234,C09813,1,Y,Negative
U1414,C00210,3,Y,Neutral
U0583,C15888,2,N,Negative
U1866,C00670,3,N,Neutral
U1625,C11941,5,Y,Positive
U0225,C01132,2,Y,Negative
U1177,C07842,4,Y,Positive
U0649,C17178,4,Y,Positive
U1462,C13657,1,Y,Negative
U1967,C15252,5,Y,Positive
U0474,C01969,1,N,Negative
U1905,C04434,1,Y,Negative
U0746,C05148,4,Y,Positive
U0712,C05947,1,Y,Negative
U0286,C02326,2,N,Negative
U1023,C15957,3,Y,Neutral
U1939,C00720,1,Y,Negative
U0154,C01116,2,Y,Negative
U0242,C02325,4,Y,Positive
U1911,C14205,4,Y,Positive
U1986,C08388,3,N,Neutral
U0906,C09780,4,Y,Positive
U0595,C15605,5,Y,Positive
U0532,C15715,1,Y,Negative
U1844,C04293,2,Y,Negative
U0059,C15638,3,Y,Neutral
U1909,C06139,2,Y,Negative
U1485,C17600,4,Y,Positive
U1773,C07807,1,Y,Negative
U1535,C01327,3,N,Neutral
U1781,C02357,4,Y,Positive
U1590,C00314,1,Y,Negative
U0213,C12761,3,N,Neutral
U1963,C02555,5,Y,Positive
U0471,C15419,3,Y,Neutral
U0045,C03588,2,Y,Negative
U0283,C00758,2,N,Negative
U0477,C04514,3,N,Neutral
U1733,C17052,3,N,Neutral
U0147,C14325,2,N,Negative
U1601,C05163,3,Y,Neutral
U0368,C01805,1,N,Negative
U1400,C15247,2,N,Negative
U1415,C06189,5,Y,Positive
U0841,C15103,1,N,Negative
U1492,C04576,2,N,Negative
U0704,C02242,2,N,Negative
U1509,C10744,2,Y,Negative
U0878,C03184,4,Y,Positive
U0901,C09058,1,Y,Negative
U1739,C08975,2,Y,Negative
U1070,C14699,4,Y,Positive
U1747,C01113,4,Y,Positive
U0574,C15321,5,Y,Positive
U1641,C01686,4,Y,Positive
U1967,C16926,4,Y,Positive
U0946,C03382,5,Y,Positive
U1045,C13698,4,Y,Positive
U0487,C00900,5,Y,Positive
U0267,C17430,5,Y,Positive
U1122,C08947,1,Y,Negative
U0276,C13513,2,N,Negative
U1343,C15708,1,N,Negative
U0007,C05576,1,N,Negative
U0520,C11146,3,Y,Neutral
U0167,C05993,3,Y,Neutral
U1262,C05308,3,N,Neutral
U0432,C16577,5,Y,Positive
U1870,C01702,1,Y,Negative
U0232,C10310,1,Y,Negative
U0547,C00093,4,Y,Positive
U1860,C13061,5,Y,Positive
U1784,C17744,5,Y,Positive
U1890,C11362,2,N,Negative
U1152,C00130,1,N,Negative
U0553,C15640,3,Y,Neutral
U1708,C05945,3,N,Neutral
U1084,C02855,5,Y,Positive
U1657,C12016,3,N,Neutral
U1603,C15044,4,Y,Positive
U0105,C16467,3,N,Neutral
U1869,C08631,3,N,Neutral
U1682,C13437,1,N,Negative
U1134,C11392,3,N,Neutral
U0180,C17089,2,N,Negative
U0388,C16293,4,Y,Positive
U0554,C01600,5,Y,Positive
U1975,C11039,5,Y,Positive
U1392,C14722,5,Y,Positive
U0609,C12070,3,N,Neutral
U0398,C07279,5,Y,Positive
U0838,C07296,3,Y,Neutral
U1354,C16632,3,Y,Neutral
U0958,C08514,4,Y,Positive
U1362,C15345,2,Y,Negative
